text_id,hidden_index,encoder_layer,head_type,pooling,class_0_logit,class_1_logit,class_0_prob,class_1_prob,logit_margin_1_minus_0,max_probability,entropy,model_hash
t4,2,1,copied_layer_heads,masked_mean,0.07688655704259872,0.04190745949745178,0.5087438821792603,0.49125611782073975,-0.03497909754514694,0.5087438821792603,0.692994236946106,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,3,2,copied_layer_heads,masked_mean,0.07633055001497269,0.1034102737903595,0.4932304918766022,0.5067695379257202,0.02707972377538681,0.5067695379257202,0.6930555105209351,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,4,3,copied_layer_heads,masked_mean,0.03489116579294205,0.09401435405015945,0.4852235019207001,0.5147764682769775,0.05912318825721741,0.5147764682769775,0.6927103996276855,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,5,4,copied_layer_heads,masked_mean,0.020638007670640945,0.0327649787068367,0.4969683289527893,0.5030317306518555,0.012126971036195755,0.5030317306518555,0.6931288242340088,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,6,5,copied_layer_heads,masked_mean,0.07510498911142349,0.1178930327296257,0.48930463194847107,0.5106953978538513,0.04278804361820221,0.5106953978538513,0.6929183602333069,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,7,6,copied_layer_heads,masked_mean,0.14580707252025604,0.1278800666332245,0.5044816136360168,0.49551835656166077,-0.017927005887031555,0.5044816136360168,0.693107008934021,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,8,7,copied_layer_heads,masked_mean,0.2146281898021698,0.1561589390039444,0.514613151550293,0.48538684844970703,-0.0584692507982254,0.514613151550293,0.6927200555801392,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,9,8,copied_layer_heads,masked_mean,0.2338375300168991,0.08644729852676392,0.5367809534072876,0.4632189869880676,-0.1473902314901352,0.5367809534072876,0.6904391050338745,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,10,9,copied_layer_heads,masked_mean,0.24489779770374298,0.012424660846590996,0.5578579306602478,0.4421420693397522,-0.23247313499450684,0.5578579306602478,0.6864370703697205,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,11,10,copied_layer_heads,masked_mean,0.10451176762580872,-0.15439608693122864,0.5643677711486816,0.43563219904899597,-0.25890785455703735,0.5643677711486816,0.6848376989364624,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,12,11,copied_layer_heads,masked_mean,-0.1280611902475357,-0.6679143905639648,0.6317782998085022,0.3682217299938202,-0.5398532152175903,0.6317782998085022,0.6580024361610413,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,1,0,random_layer_heads,masked_mean,-0.07103855162858963,0.13996060192584991,0.4474450647830963,0.5525549650192261,0.21099916100502014,0.5525549650192261,0.6876128911972046,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,2,1,random_layer_heads,masked_mean,-0.003972395323216915,-0.03357284516096115,0.5073995590209961,0.4926004111766815,-0.02960044890642166,0.5073995590209961,0.6930376887321472,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,3,2,random_layer_heads,masked_mean,-0.16510340571403503,0.22694706916809082,0.40322378277778625,0.5967761874198914,0.39205047488212585,0.5967761874198914,0.6742971539497375,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,4,3,random_layer_heads,masked_mean,-0.5051242113113403,0.17836590111255646,0.33548280596733093,0.6645172238349915,0.6834900975227356,0.6645172238349915,0.6379936337471008,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,5,4,random_layer_heads,masked_mean,0.19818489253520966,0.4097083806991577,0.44731542468070984,0.5526846051216125,0.21152348816394806,0.5526846051216125,0.6875855326652527,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,6,5,random_layer_heads,masked_mean,0.29162296652793884,-0.002740565687417984,0.5730640888214111,0.42693597078323364,-0.29436352849006653,0.5730640888214111,0.6824321746826172,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,7,6,random_layer_heads,masked_mean,0.30713608860969543,-0.2219303995370865,0.6292653679847717,0.37073466181755066,-0.5290665030479431,0.6292653679847717,0.6593455076217651,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,8,7,random_layer_heads,masked_mean,0.07465903460979462,-0.009694443084299564,0.5210759043693542,0.4789241552352905,-0.0843534767627716,0.5210759043693542,0.6922585368156433,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,9,8,random_layer_heads,masked_mean,-0.1855064332485199,-0.02472228929400444,0.45989036560058594,0.5401096940040588,0.16078414022922516,0.5401096940040588,0.6899261474609375,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,10,9,random_layer_heads,masked_mean,0.18478082120418549,-0.3620193302631378,0.633392870426178,0.366607129573822,-0.5468001365661621,0.633392870426178,0.6571252346038818,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,11,10,random_layer_heads,masked_mean,-0.3391936421394348,0.04396437853574753,0.4053654372692108,0.5946345329284668,0.38315802812576294,0.5946345329284668,0.6751272678375244,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,12,11,random_layer_heads,masked_mean,-0.5278742909431458,-0.35029298067092896,0.455720990896225,0.5442790389060974,0.1775813102722168,0.5442790389060974,0.6892207860946655,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,1,0,random_layer_heads,masked_mean,-0.027643248438835144,-0.18434076011180878,0.5390944480895996,0.46090561151504517,-0.15669751167297363,0.5390944480895996,0.6900873184204102,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,2,1,random_layer_heads,masked_mean,-0.2237478345632553,0.08530775457620621,0.42334526777267456,0.5766547322273254,0.3090555965900421,0.5766547322273254,0.6813488006591797,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,3,2,random_layer_heads,masked_mean,-0.15102967619895935,0.05648741498589516,0.4483060836791992,0.551693856716156,0.2075170874595642,0.551693856716156,0.6877931356430054,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,4,3,random_layer_heads,masked_mean,-0.4943673312664032,0.48613399267196655,0.2727923095226288,0.7272076606750488,0.9805012941360474,0.7272076606750488,0.5860164165496826,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,5,4,random_layer_heads,masked_mean,0.1784398853778839,0.24605262279510498,0.48310327529907227,0.5168967843055725,0.06761273741722107,0.5168967843055725,0.6925760507583618,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,6,5,random_layer_heads,masked_mean,0.18754717707633972,-0.10831019282341003,0.573429524898529,0.42657050490379333,-0.29585736989974976,0.573429524898529,0.6823242902755737,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,7,6,random_layer_heads,masked_mean,0.03231727331876755,-0.15465231239795685,0.546606719493866,0.4533933103084564,-0.1869695782661438,0.546606719493866,0.6887965202331543,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,8,7,random_layer_heads,masked_mean,0.09204159677028656,0.4305545389652252,0.41617071628570557,0.5838292241096497,0.33851295709609985,0.5838292241096497,0.6790258884429932,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,9,8,random_layer_heads,masked_mean,-0.2793470323085785,-0.2571021020412445,0.4944389760494232,0.5055609941482544,0.022244930267333984,0.5055609941482544,0.6930853128433228,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,10,9,random_layer_heads,masked_mean,0.24044674634933472,0.16528084874153137,0.5187826156616211,0.4812173545360565,-0.07516589760780334,0.5187826156616211,0.692441463470459,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,11,10,random_layer_heads,masked_mean,-0.4234587848186493,-0.03070318140089512,0.4030541479587555,0.5969458818435669,0.3927555978298187,0.5969458818435669,0.6742305755615234,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,12,11,random_layer_heads,masked_mean,-0.39066222310066223,-0.20024067163467407,0.4525379240512848,0.5474620461463928,0.19042155146598816,0.5474620461463928,0.6886351108551025,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,1,0,random_layer_heads,masked_mean,-0.21946342289447784,0.09734683483839035,0.4214533567428589,0.5785467028617859,0.3168102502822876,0.5785467028617859,0.6807567477226257,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,2,1,random_layer_heads,masked_mean,-0.06720317155122757,0.38539066910743713,0.3887442350387573,0.6112557649612427,0.4525938332080841,0.6112557649612427,0.6681830883026123,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,3,2,random_layer_heads,masked_mean,-0.06321527808904648,0.22027215361595154,0.42959901690483093,0.5704010128974915,0.2834874391555786,0.5704010128974915,0.6832015514373779,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,4,3,random_layer_heads,masked_mean,-0.4210824966430664,0.4297172725200653,0.2992651164531708,0.7007348537445068,0.8507997989654541,0.7007348537445068,0.6102403402328491,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,5,4,random_layer_heads,masked_mean,0.2579093277454376,0.44598084688186646,0.45312023162841797,0.546879768371582,0.18807151913642883,0.546879768371582,0.6887452602386475,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,6,5,random_layer_heads,masked_mean,-0.000977925956249237,-0.17079798877239227,0.5423532724380493,0.4576467275619507,-0.16982007026672363,0.5423532724380493,0.689555287361145,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,7,6,random_layer_heads,masked_mean,0.2563260793685913,-0.11698848009109497,0.5922596454620361,0.40774035453796387,-0.3733145594596863,0.5922596454620361,0.6760255694389343,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,8,7,random_layer_heads,masked_mean,-0.10164264589548111,0.4598262906074524,0.36320760846138,0.6367923021316528,0.5614689588546753,0.6367923021316528,0.6552414894104004,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,9,8,random_layer_heads,masked_mean,-0.11479488760232925,-0.31213507056236267,0.5491755604743958,0.45082440972328186,-0.197340190410614,0.5491755604743958,0.6883028745651245,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,10,9,random_layer_heads,masked_mean,0.04624401777982712,-0.023860394954681396,0.517518937587738,0.48248106241226196,-0.07010441273450851,0.517518937587738,0.6925332546234131,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,11,10,random_layer_heads,masked_mean,-0.29274019598960876,-0.30746734142303467,0.5036817193031311,0.4963182806968689,-0.014727145433425903,0.5036817193031311,0.6931201219558716,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,12,11,random_layer_heads,masked_mean,0.0054741185158491135,-0.421485036611557,0.6051473617553711,0.39485272765159607,-0.42695915699005127,0.6051473617553711,0.6708693504333496,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,1,0,random_layer_heads,masked_mean,0.06138848513364792,-0.04640708118677139,0.5269228219985962,0.4730771780014038,-0.10779556632041931,0.5269228219985962,0.6916967630386353,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,2,1,random_layer_heads,masked_mean,-0.22077931463718414,0.4899078607559204,0.32944703102111816,0.6705529689788818,0.7106871604919434,0.6705529689788818,0.6337863206863403,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,3,2,random_layer_heads,masked_mean,-0.22631658613681793,0.026742830872535706,0.4370706081390381,0.5629293918609619,0.25305941700935364,0.5629293918609619,0.6852059364318848,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,4,3,random_layer_heads,masked_mean,-0.3267863988876343,0.25757265090942383,0.35793018341064453,0.6420698165893555,0.5843590497970581,0.6420698165893555,0.6522179841995239,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,5,4,random_layer_heads,masked_mean,0.5487696528434753,0.21805742383003235,0.5819326639175415,0.4180673360824585,-0.330712229013443,0.5819326639175415,0.6796605587005615,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,6,5,random_layer_heads,masked_mean,0.26686573028564453,-0.15959353744983673,0.6050278544425964,0.39497214555740356,-0.42645925283432007,0.6050278544425964,0.6709203720092773,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,7,6,random_layer_heads,masked_mean,-0.07305359840393066,-0.030318163335323334,0.48931777477264404,0.510682225227356,0.04273543506860733,0.510682225227356,0.6929188966751099,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,8,7,random_layer_heads,masked_mean,-0.18586963415145874,0.41485917568206787,0.35417693853378296,0.6458230018615723,0.6007288098335266,0.6458230018615723,0.6499940752983093,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,9,8,random_layer_heads,masked_mean,-0.4469219148159027,-0.0769127607345581,0.408538818359375,0.591461181640625,0.3700091540813446,0.591461181640625,0.676322340965271,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,10,9,random_layer_heads,masked_mean,-0.12820909917354584,-0.1268279254436493,0.49965471029281616,0.5003452897071838,0.0013811737298965454,0.5003452897071838,0.6931469440460205,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,11,10,random_layer_heads,masked_mean,-0.2982616126537323,-0.35938191413879395,0.5152752995491028,0.48472467064857483,-0.061120301485061646,0.5152752995491028,0.6926804780960083,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,12,11,random_layer_heads,masked_mean,-0.23892302811145782,-0.3832203447818756,0.5360118746757507,0.46398812532424927,-0.14429731667041779,0.5360118746757507,0.690551221370697,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,1,0,random_layer_heads,masked_mean,0.06516373157501221,-0.10576678812503815,0.5426288843154907,0.4573711156845093,-0.17093051970005035,0.5426288843154907,0.689508318901062,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,2,1,random_layer_heads,masked_mean,-0.14475701749324799,0.13439711928367615,0.4306611716747284,0.569338858127594,0.27915412187576294,0.569338858127594,0.6835004091262817,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,3,2,random_layer_heads,masked_mean,-0.16790689527988434,0.1203240379691124,0.4284369945526123,0.5715629458427429,0.28823092579841614,0.5715629458427429,0.6828694343566895,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,4,3,random_layer_heads,masked_mean,-0.5366369485855103,0.5123964548110962,0.2594107389450073,0.7405892014503479,1.0490334033966064,0.7405892014503479,0.5724396705627441,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,5,4,random_layer_heads,masked_mean,0.1813303828239441,0.45653852820396423,0.4316289722919464,0.568371057510376,0.27520814538002014,0.568371057510376,0.683768630027771,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,6,5,random_layer_heads,masked_mean,0.20054036378860474,-0.08601079881191254,0.571151614189148,0.42884841561317444,-0.28655117750167847,0.571151614189148,0.6829875707626343,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,7,6,random_layer_heads,masked_mean,0.08557770401239395,0.07333029061555862,0.503061830997467,0.49693819880485535,-0.012247413396835327,0.503061830997467,0.6931284070014954,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,8,7,random_layer_heads,masked_mean,0.1136568933725357,0.46342599391937256,0.4134384095668793,0.5865616202354431,0.34976911544799805,0.5865616202354431,0.6780855655670166,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,9,8,random_layer_heads,masked_mean,0.12996315956115723,-0.007288453169167042,0.5342591404914856,0.4657408595085144,-0.137251615524292,0.5342591404914856,0.6907979249954224,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,10,9,random_layer_heads,masked_mean,0.3426988422870636,0.07307527214288712,0.5670005083084106,0.43299949169158936,-0.2696235775947571,0.5670005083084106,0.684141993522644,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,11,10,random_layer_heads,masked_mean,-0.46532806754112244,-0.19232234358787537,0.4321693480014801,0.5678306818008423,0.27300572395324707,0.5678306818008423,0.6839166879653931,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t4,12,11,random_layer_heads,masked_mean,-0.5313350558280945,-0.3737662136554718,0.46068909764289856,0.5393109321594238,0.15756884217262268,0.5393109321594238,0.6900532245635986,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,1,0,normalized_layer_heads,masked_mean,0.4477035701274872,0.23423941433429718,0.5531643033027649,0.4468356668949127,-0.21346415579319,0.5531643033027649,0.687483549118042,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,2,1,normalized_layer_heads,masked_mean,0.4793430268764496,0.2261447310447693,0.5629635453224182,0.4370364248752594,-0.2531982958316803,0.5629635453224182,0.6851972937583923,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,3,2,normalized_layer_heads,masked_mean,0.3508233428001404,0.3368622064590454,0.5034902095794678,0.49650973081588745,-0.01396113634109497,0.5034902095794678,0.6931228637695312,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,4,3,normalized_layer_heads,masked_mean,0.46291014552116394,0.35395607352256775,0.527211606502533,0.47278839349746704,-0.10895407199859619,0.527211606502533,0.691665530204773,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,5,4,normalized_layer_heads,masked_mean,0.46924903988838196,0.1604573279619217,0.5765902996063232,0.42340973019599915,-0.3087916970252991,0.5765902996063232,0.6813687086105347,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,6,5,normalized_layer_heads,masked_mean,0.303284615278244,0.09069168567657471,0.5529489517211914,0.4470510184764862,-0.2125929296016693,0.5529489517211914,0.6875295042991638,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,7,6,normalized_layer_heads,masked_mean,0.43258291482925415,0.3803495168685913,0.5130553841590881,0.48694464564323425,-0.05223339796066284,0.5130553841590881,0.6928062438964844,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,8,7,normalized_layer_heads,masked_mean,0.30613183975219727,0.7145306468009949,0.3992961347103119,0.6007038950920105,0.4083988070487976,0.6007038950920105,0.6727252006530762,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,9,8,normalized_layer_heads,masked_mean,0.2895929217338562,0.8072872161865234,0.3733915686607361,0.6266084909439087,0.5176942944526672,0.6266084909439087,0.660736083984375,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,10,9,normalized_layer_heads,masked_mean,0.3999081254005432,0.9895406365394592,0.35671916604042053,0.6432808041572571,0.589632511138916,0.6432808041572571,0.6515071392059326,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,11,10,normalized_layer_heads,masked_mean,0.5215491652488708,0.8685644865036011,0.4141063988208771,0.5858936309814453,0.3470153212547302,0.5858936309814453,0.6783182621002197,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t0,12,11,normalized_layer_heads,masked_mean,-0.17376844584941864,-0.0037724096328020096,0.4576030373573303,0.5423969626426697,0.16999603807926178,0.5423969626426697,0.6895478367805481,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,1,0,normalized_layer_heads,masked_mean,0.45754274725914,-0.3406553566455841,0.6895889043807983,0.31041109561920166,-0.7981981039047241,0.6895889043807983,0.6194292306900024,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,2,1,normalized_layer_heads,masked_mean,0.15590783953666687,-0.08088310062885284,0.5589227080345154,0.4410773515701294,-0.23679094016551971,0.5589227080345154,0.6861872673034668,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,3,2,normalized_layer_heads,masked_mean,0.0821370780467987,0.10791924595832825,0.4935548007488251,0.5064451694488525,0.02578216791152954,0.5064451694488525,0.6930640935897827,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,4,3,normalized_layer_heads,masked_mean,0.02777623012661934,-0.05316540598869324,0.520224392414093,0.47977566719055176,-0.08094163239002228,0.520224392414093,0.6923288702964783,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,5,4,normalized_layer_heads,masked_mean,0.23774604499340057,-0.2139531970024109,0.6110431551933289,0.38895684480667114,-0.45169925689697266,0.6110431551933289,0.6682791709899902,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,6,5,normalized_layer_heads,masked_mean,0.26555776596069336,-0.07106788456439972,0.5833706259727478,0.4166294038295746,-0.3366256356239319,0.5833706259727478,0.6791807413101196,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,7,6,normalized_layer_heads,masked_mean,0.4893561005592346,0.03005845658481121,0.6128475069999695,0.38715240359306335,-0.45929765701293945,0.6128475069999695,0.6674573421478271,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,8,7,normalized_layer_heads,masked_mean,0.7541705965995789,0.18762797117233276,0.6379649639129639,0.36203494668006897,-0.5665426254272461,0.6379649639129639,0.6545801162719727,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,9,8,normalized_layer_heads,masked_mean,0.4679594933986664,0.403708279132843,0.5160572528839111,0.4839427173137665,-0.06425121426582336,0.5160572528839111,0.6926314234733582,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,10,9,normalized_layer_heads,masked_mean,0.7516531348228455,0.3783775568008423,0.5922502279281616,0.4077497720718384,-0.3732755780220032,0.5922502279281616,0.6760290861129761,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,11,10,normalized_layer_heads,masked_mean,0.5795098543167114,-0.0547930970788002,0.6534645557403564,0.34653550386428833,-0.6343029737472534,0.6534645557403564,0.6452755331993103,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t1,12,11,normalized_layer_heads,masked_mean,-0.08437842130661011,-1.072165846824646,0.7286506295204163,0.27134931087493896,-0.9877874255180359,0.7286506295204163,0.5845963358879089,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,1,0,normalized_layer_heads,masked_mean,-0.2545682489871979,0.055527687072753906,0.423091322183609,0.5769086480140686,0.3100959360599518,0.5769086480140686,0.681270182132721,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,2,1,normalized_layer_heads,masked_mean,-0.22498975694179535,0.08364041149616241,0.4234491288661957,0.5765508413314819,0.30863016843795776,0.5765508413314819,0.6813808679580688,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,3,2,normalized_layer_heads,masked_mean,-0.19688016176223755,0.25310614705085754,0.3893640339374542,0.6106359958648682,0.4499863088130951,0.6106359958648682,0.6684627532958984,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,4,3,normalized_layer_heads,masked_mean,0.20090410113334656,-0.07238981127738953,0.5679013729095459,0.4320986270904541,-0.2732939124107361,0.5679013729095459,0.6838974356651306,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,5,4,normalized_layer_heads,masked_mean,0.04734428599476814,-0.2663916051387787,0.5777968764305115,0.42220306396484375,-0.3137359023094177,0.5777968764305115,0.6809931993484497,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,6,5,normalized_layer_heads,masked_mean,0.1834520548582077,-0.08207640051841736,0.5659947991371155,0.43400517106056213,-0.26552844047546387,0.5659947991371155,0.6844111084938049,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,7,6,normalized_layer_heads,masked_mean,0.020409081131219864,0.1832689344882965,0.4593747854232788,0.5406252145767212,0.16285985708236694,0.5406252145767212,0.689842700958252,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,8,7,normalized_layer_heads,masked_mean,0.011446389369666576,0.3246322572231293,0.4223373234272003,0.5776627063751221,0.3131858706474304,0.5776627063751221,0.6810351610183716,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,9,8,normalized_layer_heads,masked_mean,-0.07009222358465195,0.3990509510040283,0.38481906056404114,0.6151809692382812,0.46914318203926086,0.6151809692382812,0.6663740873336792,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,10,9,normalized_layer_heads,masked_mean,0.015263932757079601,0.28745323419570923,0.4323697090148926,0.5676302909851074,0.27218928933143616,0.5676302909851074,0.6839714050292969,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,11,10,normalized_layer_heads,masked_mean,-0.08245901763439178,0.020312367007136345,0.47432973980903625,0.5256702303886414,0.10277138650417328,0.5256702303886414,0.6918286681175232,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t2,12,11,normalized_layer_heads,masked_mean,-0.818484365940094,-0.8776357173919678,0.514783501625061,0.4852164685726166,-0.05915135145187378,0.514783501625061,0.6927100419998169,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,1,0,normalized_layer_heads,masked_mean,0.28583988547325134,-0.31787699460983276,0.6465061902999878,0.3534938097000122,-0.6037168502807617,0.6465061902999878,0.6495826840400696,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
t3,2,1,normalized_layer_heads,masked_mean,0.4032960832118988,-0.5777075886726379,0.7273072600364685,0.2726926803588867,-0.9810036420822144,0.7273072600364685,0.5859187841415405,b6de21972c150139d0407b8e8e92bed3db9f23f92a1c700121790fe18c10bc33
